|gpt_majority|expert1|expert2|expert3|expert_any|experts_majority|gpt_all_labels|label_gpt_1_unanimously|label_gpt_1_almost_unanimously|expert_agreement_level|gpt_agreement_level|gpt_correct|expert_mean|gpt_mean
102|0|0|0|1|1|0|0,1,1,0,0|0|0|1|2|1|0.3333333333333333|0.4
103|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
104|0|0|0|1|1|0|0,0,1,0,0|0|0|1|1|1|0.3333333333333333|0.2
105|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
106|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
107|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
108|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
109|1|0|0|1|1|0|1,1,1,0,1|0|1|1|4|0|0.3333333333333333|0.8
110|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
111|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
112|0|0|0|1|1|0|0,0,0,1,1|0|0|1|2|1|0.3333333333333333|0.4
113|1|1|0|0|1|0|1,1,1,1,1|1|1|1|5|0|0.3333333333333333|1.0
114|1|1|1|1|1|1|1,1,1,1,1|1|1|3|5|1|1.0|1.0
115|1|1|0|1|1|1|1,1,1,1,1|1|1|2|5|1|0.6666666666666666|1.0
116|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
117|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
118|0|0|0|0|0|0|0,0,1,0,1|0|0|0|2|1|0.0|0.4
119|0|0|0|0|0|0|0,1,0,0,0|0|0|0|1|1|0.0|0.2
120|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
121|1|0|0|1|1|0|0,1,1,1,1|0|1|1|4|0|0.3333333333333333|0.8
122|0|1|0|0|1|0|1,0,0,0,0|0|0|1|1|1|0.3333333333333333|0.2
123|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
124|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
125|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
126|1|1|0|1|1|1|0,1,1,1,1|0|1|2|4|1|0.6666666666666666|0.8
127|1|0|0|0|0|0|0,1,1,1,1|0|1|0|4|0|0.0|0.8
128|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
129|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
130|0|0|0|0|0|0|0,0,0,0,1|0|0|0|1|1|0.0|0.2
131|0|0|0|0|0|0|0,1,1,0,0|0|0|0|2|1|0.0|0.4
132|1|1|0|1|1|1|1,1,1,1,1|1|1|2|5|1|0.6666666666666666|1.0
133|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
134|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
135|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
136|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
137|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
138|0|0|0|1|1|0|0,1,0,0,1|0|0|1|2|1|0.3333333333333333|0.4
139|0|0|0|0|0|0|1,1,0,0,0|0|0|0|2|1|0.0|0.4
140|0|0|0|1|1|0|0,0,0,1,0|0|0|1|1|1|0.3333333333333333|0.2
141|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
142|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
143|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
144|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
145|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
146|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
147|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
148|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
149|0|0|0|0|0|0|1,1,1,1,1|1|1|0|5|1|0.0|1.0
150|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
151|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
152|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
153|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
154|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
155|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
156|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
157|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
158|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
159|0|0|0|1|1|0|0,0,0,0,1|0|0|1|1|1|0.3333333333333333|0.2
160|1|0|0|0|0|0|1,1,1,1,1|1|1|0|5|0|0.0|1.0
161|0|0|0|0|0|0|1,0,0,1,0|0|0|0|2|1|0.0|0.4
162|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
163|0|0|0|0|0|0|0,0,0,0,1|0|0|0|1|1|0.0|0.2
164|1|0|0|0|0|0|0,1,1,1,0|0|0|0|3|0|0.0|0.6
165|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
166|1|0|0|1|1|0|1,1,1,1,1|1|1|1|5|0|0.3333333333333333|1.0
167|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
168|1|1|0|1|1|1|1,0,1,0,1|0|0|2|3|1|0.6666666666666666|0.6
169|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
170|1|0|0|0|0|0|0,1,1,0,1|0|0|0|3|0|0.0|0.6
171|0|0|0|1|1|0|1,0,0,0,1|0|0|1|2|1|0.3333333333333333|0.4
172|0|0|0|1|1|0|1,0,0,0,0|0|0|1|1|1|0.3333333333333333|0.2
173|1|0|0|0|0|0|0,1,1,1,0|0|0|0|3|0|0.0|0.6
174|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
175|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
176|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
177|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
178|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
179|1|0|0|0|0|0|0,1,1,0,1|0|0|0|3|0|0.0|0.6
180|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
181|0|0|0|1|1|0|0,0,0,0,0|0|0|1|0|1|0.3333333333333333|0.0
182|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
183|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
184|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
185|1|0|0|1|1|0|0,1,1,0,1|0|0|1|3|0|0.3333333333333333|0.6
186|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
187|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
188|1|0|0|1|1|0|0,1,1,1,1|0|1|1|4|0|0.3333333333333333|0.8
189|0|0|0|1|1|0|0,0,0,0,0|0|0|1|0|1|0.3333333333333333|0.0
190|1|1|0|1|1|1|1,1,1,1,1|1|1|2|5|1|0.6666666666666666|1.0
191|1|0|0|1|1|0|1,0,0,1,1|0|0|1|3|0|0.3333333333333333|0.6
192|0|0|0|1|1|0|1,0,0,0,0|0|0|1|1|1|0.3333333333333333|0.2
193|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
194|0|0|0|0|0|0|1,0,0,0,0|0|0|0|1|1|0.0|0.2
195|0|0|0|1|1|0|0,0,0,0,0|0|0|1|0|1|0.3333333333333333|0.0
196|0|0|0|1|1|0|0,0,0,0,0|0|0|1|0|1|0.3333333333333333|0.0
197|1|0|0|1|1|0|1,1,1,0,0|0|0|1|3|0|0.3333333333333333|0.6
198|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
199|1|0|0|0|0|0|0,1,1,1,0|0|0|0|3|0|0.0|0.6
200|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
201|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
202|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
203|1|1|0|0|1|0|1,0,0,1,1|0|0|1|3|0|0.3333333333333333|0.6
204|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
205|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
206|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
207|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
208|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
209|0|0|0|0|0|0|1,0,0,0,1|0|0|0|2|1|0.0|0.4
210|1|0|0|1|1|0|1,1,1,1,1|1|1|1|5|0|0.3333333333333333|1.0
211|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
212|0|0|0|1|1|0|1,0,0,0,1|0|0|1|2|1|0.3333333333333333|0.4
213|1|0|0|0|0|0|1,1,1,1,0|0|1|0|4|0|0.0|0.8
214|1|1|1|1|1|1|1,1,1,1,1|1|1|3|5|1|1.0|1.0
215|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
216|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
217|0|0|0|0|0|0|0,1,1,0,0|0|0|0|2|1|0.0|0.4
218|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
219|1|1|0|1|1|1|1,1,1,1,1|1|1|2|5|1|0.6666666666666666|1.0
220|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
221|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
222|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
223|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
224|1|0|0|0|0|0|1,0,1,1,1|0|1|0|4|0|0.0|0.8
225|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
226|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
227|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
228|0|0|0|0|0|0|0,0,0,0,0|0|0|0|0|1|0.0|0.0
229|0|0|0|1|1|0|0,0,0,0,0|0|0|1|0|1|0.3333333333333333|0.0
